0: SUCCESS | Shard: shards/shard_0.db | Value: 1176617618.0
1268: SUCCESS | Shard: shards/shard_1.db | Value: 4237457015.0
1269: SUCCESS | Shard: shards/shard_2.db | Value: 9965.17
1270: SUCCESS | Shard: shards/shard_0.db | Value: 3438995746.0
1271: SUCCESS | Shard: shards/shard_2.db | Value: 2160.5907
1272: SUCCESS | Shard: shards/shard_1.db | Value: 1491832390.0
1273: SUCCESS | Shard: shards/shard_0.db | Value: 2796717429.0
1274: SUCCESS | Shard: shards/shard_2.db | Value: 1171.2995
1275: SUCCESS | Shard: shards/shard_2.db | Value: 7722.7805
1276: SUCCESS | Shard: shards/shard_2.db | Value: 2959.6539
1277: SUCCESS | Shard: shards/shard_3.db | Value: 4649.3118
1278: SUCCESS | Shard: shards/shard_0.db | Value: 1644296360.0
1279: SUCCESS | Shard: shards/shard_1.db | Value: 480669085.0
1280: SUCCESS | Shard: shards/shard_3.db | Value: 2117.5804
1281: SUCCESS | Shard: shards/shard_1.db | Value: 1450327454.0
1282: SUCCESS | Shard: shards/shard_2.db | Value: 4121.1886
1283: SUCCESS | Shard: shards/shard_3.db | Value: 8145.5848
1284: SUCCESS | Shard: shards/shard_3.db | Value: 7489.2153
1285: SUCCESS | Shard: shards/shard_1.db | Value: 649544675.0
1286: SUCCESS | Shard: shards/shard_3.db | Value: 6182.5455
1287: SUCCESS | Shard: shards/shard_0.db | Value: 161245921.0
1288: SUCCESS | Shard: shards/shard_0.db | Value: 3136855128.0
1289: SUCCESS | Shard: shards/shard_1.db | Value: 325812021.0
1290: SUCCESS | Shard: shards/shard_1.db | Value: 1344162027.0
1291: SUCCESS | Shard: shards/shard_1.db | Value: 1920057491.0
1292: SUCCESS | Shard: shards/shard_3.db | Value: 8291.2215
1293: SUCCESS | Shard: shards/shard_0.db | Value: 2010897907.0
1294: SUCCESS | Shard: shards/shard_2.db | Value: 1176.1094
1295: SUCCESS | Shard: shards/shard_0.db | Value: 1125865519.0
1296: SUCCESS | Shard: shards/shard_2.db | Value: 8841.0411
1297: SUCCESS | Shard: shards/shard_2.db | Value: 7213.251
1298: SUCCESS | Shard: shards/shard_1.db | Value: 3164849819.0
1299: SUCCESS | Shard: shards/shard_1.db | Value: 1281548972.0
1300: SUCCESS | Shard: shards/shard_3.db | Value: 7714.4846
1301: SUCCESS | Shard: shards/shard_2.db | Value: 5911.7419
1302: SUCCESS | Shard: shards/shard_0.db | Value: 225377855.0
1303: SUCCESS | Shard: shards/shard_0.db | Value: 1345338699.0
1304: SUCCESS | Shard: shards/shard_3.db | Value: 9043.6965
1305: SUCCESS | Shard: shards/shard_1.db | Value: 1793163679.0
1306: SUCCESS | Shard: shards/shard_2.db | Value: 4529.003
1307: SUCCESS | Shard: shards/shard_1.db | Value: 1655640786.0
1308: SUCCESS | Shard: shards/shard_0.db | Value: 2649996436.0
1309: SUCCESS | Shard: shards/shard_2.db | Value: 6021.083
1310: SUCCESS | Shard: shards/shard_0.db | Value: 381203675.0
1311: SUCCESS | Shard: shards/shard_1.db | Value: 803084182.0
1312: SUCCESS | Shard: shards/shard_3.db | Value: 176.625
1313: SUCCESS | Shard: shards/shard_0.db | Value: 1144983792.0
1314: SUCCESS | Shard: shards/shard_2.db | Value: 8675.0313
1315: SUCCESS | Shard: shards/shard_2.db | Value: 1252.8519
1316: SUCCESS | Shard: shards/shard_0.db | Value: 3142442183.0
1317: SUCCESS | Shard: shards/shard_0.db | Value: 2245090644.0
1318: SUCCESS | Shard: shards/shard_3.db | Value: 6788.7371
1319: SUCCESS | Shard: shards/shard_0.db | Value: 480567926.0
1320: SUCCESS | Shard: shards/shard_2.db | Value: 2110.7448
1321: SUCCESS | Shard: shards/shard_1.db | Value: 61130421.0
1322: SUCCESS | Shard: shards/shard_2.db | Value: 9243.2357
1323: SUCCESS | Shard: shards/shard_0.db | Value: 1949702301.0
1324: SUCCESS | Shard: shards/shard_0.db | Value: 1421555622.0
1325: SUCCESS | Shard: shards/shard_3.db | Value: 1941.5672
1326: SUCCESS | Shard: shards/shard_3.db | Value: 3374.3733
1327: SUCCESS | Shard: shards/shard_2.db | Value: 614.6674
1328: SUCCESS | Shard: shards/shard_3.db | Value: 1352.6587
1329: SUCCESS | Shard: shards/shard_1.db | Value: 3346206263.0
1330: SUCCESS | Shard: shards/shard_1.db | Value: 2427954111.0
1331: SUCCESS | Shard: shards/shard_3.db | Value: 6597.8056
1332: SUCCESS | Shard: shards/shard_3.db | Value: 762.3961
1333: SUCCESS | Shard: shards/shard_0.db | Value: 3665646015.0
1334: SUCCESS | Shard: shards/shard_1.db | Value: 3943081487.0
1335: SUCCESS | Shard: shards/shard_2.db | Value: 3276.6539
1336: SUCCESS | Shard: shards/shard_2.db | Value: 7525.6618
1337: SUCCESS | Shard: shards/shard_0.db | Value: 143873899.0
1338: SUCCESS | Shard: shards/shard_2.db | Value: 4476.834
1339: SUCCESS | Shard: shards/shard_0.db | Value: 3687445525.0
1340: SUCCESS | Shard: shards/shard_1.db | Value: 1519072746.0
1341: SUCCESS | Shard: shards/shard_0.db | Value: 449353159.0
1342: SUCCESS | Shard: shards/shard_0.db | Value: 146542427.0
1343: SUCCESS | Shard: shards/shard_0.db | Value: 2532668996.0
1344: SUCCESS | Shard: shards/shard_0.db | Value: 1101196983.0
1345: SUCCESS | Shard: shards/shard_1.db | Value: 1193733446.0
1346: SUCCESS | Shard: shards/shard_0.db | Value: 1946313425.0
1347: SUCCESS | Shard: shards/shard_2.db | Value: 6030.9947
1348: SUCCESS | Shard: shards/shard_3.db | Value: 9747.255
1349: SUCCESS | Shard: shards/shard_2.db | Value: 1198.2998
1350: SUCCESS | Shard: shards/shard_0.db | Value: 4030993049.0
1351: SUCCESS | Shard: shards/shard_0.db | Value: 2687064840.0
1352: SUCCESS | Shard: shards/shard_3.db | Value: 2752.3392
1353: SUCCESS | Shard: shards/shard_0.db | Value: 3002652318.0
1354: SUCCESS | Shard: shards/shard_2.db | Value: 9211.456
1355: SUCCESS | Shard: shards/shard_3.db | Value: 5500.6593
1356: SUCCESS | Shard: shards/shard_3.db | Value: 1947.3276
1357: SUCCESS | Shard: shards/shard_3.db | Value: 5686.4629
1358: SUCCESS | Shard: shards/shard_3.db | Value: 5447.3298
1359: SUCCESS | Shard: shards/shard_0.db | Value: 1598378069.0
1360: SUCCESS | Shard: shards/shard_1.db | Value: 2428270043.0
1361: SUCCESS | Shard: shards/shard_2.db | Value: 6132.4313
1362: SUCCESS | Shard: shards/shard_2.db | Value: 8992.3341
1363: SUCCESS | Shard: shards/shard_2.db | Value: 4583.6345
1364: SUCCESS | Shard: shards/shard_3.db | Value: 338.6908
1365: SUCCESS | Shard: shards/shard_0.db | Value: 1369230741.0
1366: SUCCESS | Shard: shards/shard_2.db | Value: 1033.5979
1367: SUCCESS | Shard: shards/shard_3.db | Value: 970.376
1368: SUCCESS | Shard: shards/shard_2.db | Value: 8431.2721
1369: SUCCESS | Shard: shards/shard_1.db | Value: 4527534.0
1370: SUCCESS | Shard: shards/shard_1.db | Value: 739478374.0
1371: SUCCESS | Shard: shards/shard_3.db | Value: 5907.355
1372: SUCCESS | Shard: shards/shard_0.db | Value: 374885250.0
1373: SUCCESS | Shard: shards/shard_1.db | Value: 2465641740.0
1374: SUCCESS | Shard: shards/shard_0.db | Value: 1092182316.0
1375: SUCCESS | Shard: shards/shard_0.db | Value: 2540012512.0
1376: SUCCESS | Shard: shards/shard_1.db | Value: 2896802439.0
1377: SUCCESS | Shard: shards/shard_0.db | Value: 1400427449.0
1378: SUCCESS | Shard: shards/shard_2.db | Value: 8661.7249
1379: SUCCESS | Shard: shards/shard_0.db | Value: 2124882802.0
1380: SUCCESS | Shard: shards/shard_1.db | Value: 1808244270.0
1381: SUCCESS | Shard: shards/shard_0.db | Value: 2013734192.0
1382: SUCCESS | Shard: shards/shard_2.db | Value: 9191.7686
1383: SUCCESS | Shard: shards/shard_1.db | Value: 263212957.0
1384: SUCCESS | Shard: shards/shard_2.db | Value: 7946.1784
1385: SUCCESS | Shard: shards/shard_3.db | Value: 3630.4429
1386: SUCCESS | Shard: shards/shard_3.db | Value: 1434.9046
1387: SUCCESS | Shard: shards/shard_2.db | Value: 8741.9335
1388: SUCCESS | Shard: shards/shard_0.db | Value: 1595433041.0
1389: SUCCESS | Shard: shards/shard_1.db | Value: 420509529.0
1390: SUCCESS | Shard: shards/shard_3.db | Value: 1214.3251
1391: SUCCESS | Shard: shards/shard_3.db | Value: 2028.7735
1392: SUCCESS | Shard: shards/shard_3.db | Value: 7496.4627
1393: SUCCESS | Shard: shards/shard_3.db | Value: 1944.28
1394: SUCCESS | Shard: shards/shard_1.db | Value: 3806887208.0
1395: SUCCESS | Shard: shards/shard_3.db | Value: 2080.3254
1396: SUCCESS | Shard: shards/shard_2.db | Value: 268.8609
1397: SUCCESS | Shard: shards/shard_0.db | Value: 412515702.0
1398: SUCCESS | Shard: shards/shard_1.db | Value: 64172717.0
1399: SUCCESS | Shard: shards/shard_2.db | Value: 2677.1412
1400: SUCCESS | Shard: shards/shard_1.db | Value: 851607199.0
1401: SUCCESS | Shard: shards/shard_2.db | Value: 4938.1392
1402: SUCCESS | Shard: shards/shard_2.db | Value: 1010.4585
1403: SUCCESS | Shard: shards/shard_2.db | Value: 1006.5262
1404: SUCCESS | Shard: shards/shard_0.db | Value: 1628954992.0
1405: SUCCESS | Shard: shards/shard_0.db | Value: 1237932026.0
1406: SUCCESS | Shard: shards/shard_1.db | Value: 3489710552.0
1407: SUCCESS | Shard: shards/shard_2.db | Value: 4570.439
1408: SUCCESS | Shard: shards/shard_0.db | Value: 2330189486.0
1409: SUCCESS | Shard: shards/shard_3.db | Value: 7514.7484
1410: SUCCESS | Shard: shards/shard_0.db | Value: 3410703690.0
1411: SUCCESS | Shard: shards/shard_1.db | Value: 916848027.0
1412: SUCCESS | Shard: shards/shard_0.db | Value: 129557149.0
1413: SUCCESS | Shard: shards/shard_3.db | Value: 6532.8874
1414: SUCCESS | Shard: shards/shard_0.db | Value: 1383828336.0
1415: SUCCESS | Shard: shards/shard_0.db | Value: 629504598.0
1416: SUCCESS | Shard: shards/shard_2.db | Value: 6172.8519
1417: SUCCESS | Shard: shards/shard_1.db | Value: 4189157493.0
1418: SUCCESS | Shard: shards/shard_0.db | Value: 1557559747.0
1419: SUCCESS | Shard: shards/shard_0.db | Value: 1891709390.0
1420: SUCCESS | Shard: shards/shard_2.db | Value: 8123.9494
1421: SUCCESS | Shard: shards/shard_0.db | Value: 2711851096.0
1422: SUCCESS | Shard: shards/shard_3.db | Value: 2601.5939
1423: SUCCESS | Shard: shards/shard_0.db | Value: 2980764859.0
1424: SUCCESS | Shard: shards/shard_0.db | Value: 2446041525.0
1425: SUCCESS | Shard: shards/shard_2.db | Value: 7888.1392
1426: SUCCESS | Shard: shards/shard_2.db | Value: 4206.5773
1427: SUCCESS | Shard: shards/shard_0.db | Value: 792816822.0
1428: SUCCESS | Shard: shards/shard_1.db | Value: 1619561119.0
1429: SUCCESS | Shard: shards/shard_0.db | Value: 2957115348.0
1430: SUCCESS | Shard: shards/shard_2.db | Value: 7206.62
1431: SUCCESS | Shard: shards/shard_2.db | Value: 7908.2975
1432: SUCCESS | Shard: shards/shard_0.db | Value: 939801192.0
1433: SUCCESS | Shard: shards/shard_0.db | Value: 3365546048.0
1434: SUCCESS | Shard: shards/shard_2.db | Value: 6886.146
1435: SUCCESS | Shard: shards/shard_1.db | Value: 3670889196.0
1436: SUCCESS | Shard: shards/shard_1.db | Value: 1846132070.0
1437: SUCCESS | Shard: shards/shard_1.db | Value: 385089281.0
1438: SUCCESS | Shard: shards/shard_2.db | Value: 9628.8731
1439: SUCCESS | Shard: shards/shard_0.db | Value: 889573516.0
1440: SUCCESS | Shard: shards/shard_0.db | Value: 3163689247.0
1441: SUCCESS | Shard: shards/shard_1.db | Value: 2198046262.0
1442: SUCCESS | Shard: shards/shard_0.db | Value: 1959313366.0
1443: SUCCESS | Shard: shards/shard_2.db | Value: 803.2029
1444: SUCCESS | Shard: shards/shard_2.db | Value: 2269.6178
1445: SUCCESS | Shard: shards/shard_1.db | Value: 4027281270.0
1446: SUCCESS | Shard: shards/shard_1.db | Value: 3951771181.0
1447: SUCCESS | Shard: shards/shard_0.db | Value: 3779173212.0
1448: SUCCESS | Shard: shards/shard_1.db | Value: 769997518.0
1449: SUCCESS | Shard: shards/shard_2.db | Value: 90.1038
1450: SUCCESS | Shard: shards/shard_1.db | Value: 809478314.0
1451: SUCCESS | Shard: shards/shard_2.db | Value: 7272.5157
1452: SUCCESS | Shard: shards/shard_1.db | Value: 604073391.0
1453: SUCCESS | Shard: shards/shard_0.db | Value: 2911536914.0
1454: SUCCESS | Shard: shards/shard_3.db | Value: 3918.3436
1455: SUCCESS | Shard: shards/shard_1.db | Value: 3646433456.0
1456: SUCCESS | Shard: shards/shard_2.db | Value: 2679.2624
1457: SUCCESS | Shard: shards/shard_1.db | Value: 2669950962.0
1458: SUCCESS | Shard: shards/shard_3.db | Value: 1914.6221
1459: SUCCESS | Shard: shards/shard_0.db | Value: 1287746748.0
1460: SUCCESS | Shard: shards/shard_1.db | Value: 609380189.0
1461: SUCCESS | Shard: shards/shard_2.db | Value: 2081.6002
1462: SUCCESS | Shard: shards/shard_3.db | Value: 4659.525
1463: SUCCESS | Shard: shards/shard_3.db | Value: 6984.6748
1464: SUCCESS | Shard: shards/shard_1.db | Value: 1705042755.0
1465: SUCCESS | Shard: shards/shard_1.db | Value: 1831383688.0
1466: SUCCESS | Shard: shards/shard_1.db | Value: 2618913169.0
1467: SUCCESS | Shard: shards/shard_2.db | Value: 4481.6965
1468: SUCCESS | Shard: shards/shard_0.db | Value: 1054309980.0
1469: SUCCESS | Shard: shards/shard_3.db | Value: 6113.7814
1470: SUCCESS | Shard: shards/shard_1.db | Value: 426760735.0
1471: SUCCESS | Shard: shards/shard_1.db | Value: 2060638717.0
1472: SUCCESS | Shard: shards/shard_1.db | Value: 2501242034.0
1473: SUCCESS | Shard: shards/shard_1.db | Value: 2818234661.0
1474: SUCCESS | Shard: shards/shard_3.db | Value: 9983.4109
1475: SUCCESS | Shard: shards/shard_2.db | Value: 3050.99
1476: SUCCESS | Shard: shards/shard_3.db | Value: 5745.0709
1477: SUCCESS | Shard: shards/shard_0.db | Value: 2911828707.0
1478: SUCCESS | Shard: shards/shard_0.db | Value: 2445592652.0
1479: SUCCESS | Shard: shards/shard_0.db | Value: 1358869456.0
1480: SUCCESS | Shard: shards/shard_1.db | Value: 2495854802.0
1481: SUCCESS | Shard: shards/shard_3.db | Value: 9609.7075
1482: SUCCESS | Shard: shards/shard_0.db | Value: 1012056878.0
1483: SUCCESS | Shard: shards/shard_0.db | Value: 2170110855.0
1484: SUCCESS | Shard: shards/shard_1.db | Value: 4135195130.0
1485: SUCCESS | Shard: shards/shard_1.db | Value: 2875327236.0
1486: SUCCESS | Shard: shards/shard_2.db | Value: 5123.992
1487: SUCCESS | Shard: shards/shard_2.db | Value: 3311.1766
1488: SUCCESS | Shard: shards/shard_1.db | Value: 3779294656.0
1489: SUCCESS | Shard: shards/shard_1.db | Value: 1837500596.0
1490: SUCCESS | Shard: shards/shard_1.db | Value: 2075727495.0
1491: SUCCESS | Shard: shards/shard_3.db | Value: 3713.3778
1492: SUCCESS | Shard: shards/shard_1.db | Value: 3785984303.0
1493: SUCCESS | Shard: shards/shard_3.db | Value: 5564.4112
1494: SUCCESS | Shard: shards/shard_1.db | Value: 382567737.0
1495: SUCCESS | Shard: shards/shard_1.db | Value: 369250538.0
1496: SUCCESS | Shard: shards/shard_1.db | Value: 2529892335.0
1497: SUCCESS | Shard: shards/shard_1.db | Value: 2598390067.0
1498: SUCCESS | Shard: shards/shard_0.db | Value: 4173671003.0
1499: SUCCESS | Shard: shards/shard_1.db | Value: 3541328833.0
1500: SUCCESS | Shard: shards/shard_2.db | Value: 6984.5256
1501: SUCCESS | Shard: shards/shard_2.db | Value: 5023.2129
1502: SUCCESS | Shard: shards/shard_2.db | Value: 1075.7818
1503: SUCCESS | Shard: shards/shard_0.db | Value: 2457237919.0
1504: SUCCESS | Shard: shards/shard_1.db | Value: 3094210629.0
1505: SUCCESS | Shard: shards/shard_2.db | Value: 7329.2943
1506: SUCCESS | Shard: shards/shard_0.db | Value: 2906615275.0
1507: SUCCESS | Shard: shards/shard_1.db | Value: 156843052.0
1508: SUCCESS | Shard: shards/shard_1.db | Value: 3115172861.0
1509: SUCCESS | Shard: shards/shard_0.db | Value: 3125411248.0
1510: SUCCESS | Shard: shards/shard_0.db | Value: 788211057.0
1511: SUCCESS | Shard: shards/shard_1.db | Value: 1695528705.0
1512: SUCCESS | Shard: shards/shard_2.db | Value: 2563.8415
1513: SUCCESS | Shard: shards/shard_1.db | Value: 972855008.0
1514: SUCCESS | Shard: shards/shard_1.db | Value: 2804290648.0
1515: SUCCESS | Shard: shards/shard_1.db | Value: 1417149947.0
1516: SUCCESS | Shard: shards/shard_2.db | Value: 5755.1742
1517: SUCCESS | Shard: shards/shard_3.db | Value: 1597.6381
1518: SUCCESS | Shard: shards/shard_3.db | Value: 2751.8659
1519: SUCCESS | Shard: shards/shard_0.db | Value: 2635768273.0
1520: SUCCESS | Shard: shards/shard_2.db | Value: 245.2031
1521: SUCCESS | Shard: shards/shard_2.db | Value: 2107.1915
1522: SUCCESS | Shard: shards/shard_3.db | Value: 1849.2955
1523: SUCCESS | Shard: shards/shard_1.db | Value: 2396460963.0
1524: SUCCESS | Shard: shards/shard_1.db | Value: 1362733667.0
1525: SUCCESS | Shard: shards/shard_0.db | Value: 3367246948.0
1526: SUCCESS | Shard: shards/shard_3.db | Value: 8713.7609
1527: SUCCESS | Shard: shards/shard_2.db | Value: 4830.2773
1528: SUCCESS | Shard: shards/shard_1.db | Value: 1228053865.0
1529: SUCCESS | Shard: shards/shard_2.db | Value: 1339.0425
1530: SUCCESS | Shard: shards/shard_3.db | Value: 8790.6237
1531: SUCCESS | Shard: shards/shard_2.db | Value: 2280.5932
1532: SUCCESS | Shard: shards/shard_0.db | Value: 4188302958.0
1533: SUCCESS | Shard: shards/shard_1.db | Value: 3089455440.0
1534: SUCCESS | Shard: shards/shard_0.db | Value: 680713212.0
1535: SUCCESS | Shard: shards/shard_3.db | Value: 140.6674
1536: SUCCESS | Shard: shards/shard_0.db | Value: 2121131520.0
1537: SUCCESS | Shard: shards/shard_2.db | Value: 2748.9667
1538: SUCCESS | Shard: shards/shard_1.db | Value: 1091238806.0
1539: SUCCESS | Shard: shards/shard_3.db | Value: 4817.3943
1540: SUCCESS | Shard: shards/shard_0.db | Value: 759603195.0
1541: SUCCESS | Shard: shards/shard_2.db | Value: 6068.3093
1542: SUCCESS | Shard: shards/shard_2.db | Value: 7412.9638
1543: SUCCESS | Shard: shards/shard_1.db | Value: 3641824811.0
1544: SUCCESS | Shard: shards/shard_0.db | Value: 1647230132.0
1545: SUCCESS | Shard: shards/shard_2.db | Value: 6141.6311
1546: SUCCESS | Shard: shards/shard_3.db | Value: 6873.8537
1547: SUCCESS | Shard: shards/shard_0.db | Value: 1537015600.0
1548: SUCCESS | Shard: shards/shard_2.db | Value: 7349.655
1549: SUCCESS | Shard: shards/shard_0.db | Value: 1117962008.0
1550: SUCCESS | Shard: shards/shard_0.db | Value: 2915952819.0
1551: SUCCESS | Shard: shards/shard_3.db | Value: 5825.0042
1552: SUCCESS | Shard: shards/shard_3.db | Value: 8821.2508
1553: SUCCESS | Shard: shards/shard_1.db | Value: 2213653564.0
1554: SUCCESS | Shard: shards/shard_2.db | Value: 5537.789
1555: SUCCESS | Shard: shards/shard_1.db | Value: 8567849.0
1556: SUCCESS | Shard: shards/shard_3.db | Value: 9594.2916
1557: SUCCESS | Shard: shards/shard_0.db | Value: 2462971721.0
1558: SUCCESS | Shard: shards/shard_1.db | Value: 2937335806.0
1559: SUCCESS | Shard: shards/shard_1.db | Value: 4197720703.0
1560: SUCCESS | Shard: shards/shard_3.db | Value: 6234.0293
1561: SUCCESS | Shard: shards/shard_2.db | Value: 2574.0529
1562: SUCCESS | Shard: shards/shard_3.db | Value: 4899.5807
1563: SUCCESS | Shard: shards/shard_0.db | Value: 2233559522.0
1564: SUCCESS | Shard: shards/shard_2.db | Value: 1185.3454
1565: SUCCESS | Shard: shards/shard_1.db | Value: 3247287025.0
1566: SUCCESS | Shard: shards/shard_2.db | Value: 9560.9345
1567: SUCCESS | Shard: shards/shard_1.db | Value: 2094526657.0
1568: SUCCESS | Shard: shards/shard_3.db | Value: 629.5367
1569: SUCCESS | Shard: shards/shard_0.db | Value: 3145522032.0
1570: SUCCESS | Shard: shards/shard_2.db | Value: 1720.9394
1571: SUCCESS | Shard: shards/shard_2.db | Value: 6918.2584
1572: SUCCESS | Shard: shards/shard_0.db | Value: 3998464215.0
1573: SUCCESS | Shard: shards/shard_1.db | Value: 2500943495.0
1574: SUCCESS | Shard: shards/shard_1.db | Value: 975420441.0
1575: SUCCESS | Shard: shards/shard_2.db | Value: 4747.7698
1576: SUCCESS | Shard: shards/shard_3.db | Value: 7992.9834
1577: SUCCESS | Shard: shards/shard_1.db | Value: 3946136911.0
1578: SUCCESS | Shard: shards/shard_2.db | Value: 7772.9506
1579: SUCCESS | Shard: shards/shard_3.db | Value: 2267.9463
1580: SUCCESS | Shard: shards/shard_1.db | Value: 317918498.0
1581: SUCCESS | Shard: shards/shard_3.db | Value: 16.6428
1582: SUCCESS | Shard: shards/shard_0.db | Value: 2256073261.0
1583: SUCCESS | Shard: shards/shard_0.db | Value: 902872949.0
1584: SUCCESS | Shard: shards/shard_2.db | Value: 6039.0067
1585: SUCCESS | Shard: shards/shard_3.db | Value: 9991.8887
1586: SUCCESS | Shard: shards/shard_2.db | Value: 9712.4974
1587: SUCCESS | Shard: shards/shard_1.db | Value: 1144664158.0
1588: SUCCESS | Shard: shards/shard_1.db | Value: 2006073286.0
1589: SUCCESS | Shard: shards/shard_1.db | Value: 500990212.0
1590: SUCCESS | Shard: shards/shard_3.db | Value: 4622.5905
1591: SUCCESS | Shard: shards/shard_2.db | Value: 6026.9806
1592: SUCCESS | Shard: shards/shard_2.db | Value: 4585.3352
1593: SUCCESS | Shard: shards/shard_0.db | Value: 3330906234.0
